time_stamp,tweet_text,url 
2019-09-12 23:45:32,@NumbersMuncher @Bencjacobs His mailing list will be worth a bundle when he ends his campaign later this month. #DemocraticDebate,[]
2019-09-12 23:45:32,"So even before the debate, this nut gets to prattle along with an anti-Trump diatribe to golf claps? 🙄#DemocraticDebate https://t.co/YkLYLbyDyt",[]
2019-09-12 23:45:32,"RT @books_pls: Yang 2020 let's goo! 👋🏻

#MyYangStory #DemocraticDebate https://t.co/gWohnfqjyJ",[]
2019-09-12 23:45:32,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…",[]
2019-09-12 23:45:32,RT @ScotLithVAian: #ThrowbackThursday #DemocraticDebate #Democrat #WalkAway This is pure gold. Summarizes perfectly the issues with the Dem…,[]
2019-09-12 23:45:32,"Cries of ""STAND! STAND!"" at the beginning of the anthem at the #DemocraticDebate. Not the time to take a knee, I guess.",[]
2019-09-12 23:45:31,In fifteen minutes the deplorables and hellions and minions and valkyries shall ride. #YangsDebateSurprise #DemocraticDebate,[]
2019-09-12 23:45:31,"RT @marynewmanphoto: So far, Beto supporters have the biggest presence outside the debate stage #DemocraticDebate #2020Election https://t.c…",[]
2019-09-12 23:45:31,RT @LATiffani1: Will you be watching the #DemocraticDebate shitshow?,[]
2019-09-12 23:45:31,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…",[]
2019-09-12 23:45:31,"Ahead of tonight's debate, Bernie says anyone who he appoints will support a fracking ban! YES!

🔴Sanders First 2020 Democrat to Pledge, If Elected, All Top Appointees Will Back Fracking Ban and Bold Climate Action https://t.co/8tMIwwfJIo
#Bernie2020 #DemocraticDebate #NotmeUs","[{'url': 'https://t.co/8tMIwwfJIo', 'expanded_url': 'https://www.commondreams.org/news/2019/09/12/sanders-first-2020-democrat-pledge-if-elected-all-top-appointees-will-back-fracking', 'display_url': 'commondreams.org/news/2019/09/1…', 'indices': [215, 238]}]"
2019-09-12 23:45:30,"RT @TylerGarret2: For all our #TeamPete members who don't have access to cable television tonight, are traveling or abroad, here's the offi…",[]
2019-09-12 23:45:30,"Imma catch the highlights tomorrow, im busy tonight. #DemocraticDebate",[]
2019-09-12 23:45:30,"🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁

--

(IT'S DEBATE NIGHT.)

We're live blogging the @ABC News #DemocraticDebate.

https://t.co/UORJiMwMju","[{'url': 'https://t.co/UORJiMwMju', 'expanded_url': 'https://53eig.ht/34KvDV4', 'display_url': '53eig.ht/34KvDV4', 'indices': [147, 170]}]"
2019-09-12 23:45:28,#DemocraticDebate- who is going to watch this disaster tonight? I'd rather watch paint dry or the water drain from my bath tub.,[]
2019-09-12 23:45:27,"RT @owenawhaley: Reminder that

Joe Biden
Elizabeth Warren
Kamala Harris
Bernie Sanders
Andrew Yang
Cory Booker
Pete Buttigieg
Julián Castr…",[]
2019-09-12 23:45:26,RT @dank_ellie: #MyYangStory #isupportyang Excited to watch the #DemocraticDebate tonight and support @AndrewYang. Try to find your local #…,[]
2019-09-12 23:45:26,RT @funder: It would be great if someone wrote a comprehensive guide on different Democratic candidates including a comprehensive backgroun…,[]
2019-09-12 23:45:26,RT @Oscar_Carter: Why is Presidential Candidate Marianne Williamson trending when she is not in the debates?  #DemDebate #DemocraticDebate…,[]
2019-09-12 23:45:26,RT @j_gelling: So it's 20 minutes until the #DemocraticDebate and of course we're treated with a creepy fellow denouncing #2A and probably…,[]
2019-09-12 23:45:25,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…",[]
2019-09-12 23:45:25,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…",[]
2019-09-12 23:45:25,RT @MargoAgape: Finally! @michaeljknowles guests on @scrowder’s #DemocraticDebate livestream (pretty sure this is Michael’s first time on C…,[]
2019-09-12 23:45:25,#DemDebate #DemocraticDebate! Let’s talk if you can handle it https://t.co/XvYAdGtfLS,"[{'url': 'https://t.co/XvYAdGtfLS', 'expanded_url': 'https://www.pscp.tv/w/cErQFTF4a1FEZ3lvWmdWRXp8MWxEeExvWU1Yd01KbcZU6-Uv7t8DyfLEv1hfE46h9QPV6PTZo0L4dIYqpGIl', 'display_url': 'pscp.tv/w/cErQFTF4a1FE…', 'indices': [62, 85]}]"
2019-09-12 23:45:25,RT @TIME: The third Democratic presidential primary debate is about to begin. Here's everything you need to know #DemocraticDebate https://…,[]
2019-09-12 23:45:23,"RT @grazantuono: @AndrewYang Hmm...I don't know what #YangsDebateSurprise is but with all this hype, I know it's gotta be good! So excited!…",[]
2019-09-12 23:45:23,"RT @CAPAction: Over the last two weeks, Trump tweeted 55 TIMES about himself, “fake news,” and “Alabama.”

He didn’t mention climate change…",[]
2019-09-12 23:45:23,"Dancing In The Street🕺💃
Martha and the Vandellas - 1964 - #music #VideoViral #MusicVideo 

#DemocraticDebate #Democrats Night tonight🤗🥳🗣️🇺🇸🥳🤗🕺💃👤👥

https://t.co/dVB0dD5DqB","[{'url': 'https://t.co/dVB0dD5DqB', 'expanded_url': 'https://www.youtube.com/watch?v=GuCBXTfoVq8', 'display_url': 'youtube.com/watch?v=GuCBXT…', 'indices': [147, 170]}]"
2019-09-12 23:45:23,OMG she has a beautiful voice!!!  #DemocraticDebate,[]
2019-09-12 23:45:22,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…",[]
2019-09-12 23:45:22,"I can barely wait for the #DemocraticDebate to start! 
#ISupportYang #gamenight",[]
2019-09-12 23:45:22,RT @shoe0nhead: gettin ready for the #DemocraticDebate https://t.co/3i532SsXgF,[]
2019-09-12 23:45:22,RT @asweetvictori: Patiently waiting to see what @AndrewYang is gonna do at the #DemocraticDebate https://t.co/K4Ptt3mtrW,[]
2019-09-12 23:45:21,RT @adamslily: The heroes of the gun violence debate are the families who pour their heart and soul into this fight after experiencing some…,[]
2019-09-12 23:45:20,"RT @girlsreallyrule: Who's gonna watch the #DemocraticDebate with me tonite? You can watch it live, online here: https://t.co/ToUiKgbhtc","[{'url': 'https://t.co/ToUiKgbhtc', 'expanded_url': 'https://www.youtube.com/watch?v=2UWVO0Trd1c', 'display_url': 'youtube.com/watch?v=2UWVO0…', 'indices': [113, 136]}]"
2019-09-12 23:45:19,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…",[]
2019-09-12 23:45:18,RT @BobbyJindal: I think @JoeBiden  should use his time tonight to do push ups - like Palance at the Oscars - to prove his health and vital…,[]
2019-09-12 23:45:17,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…",[]
2019-09-12 23:45:17,RT @CarmineSabia: The over/under for the #DemocraticDebate. https://t.co/iNc1wtEHLb,[]
2019-09-12 23:45:17,"RT @ChrisJZullo: Comparing jobs and budget deficit

Reagan: 15M jobs
$79B to $159B

Bush: 2M jobs
$153B to $255B

Clinton: 23M jobs
$255B t…",[]
2019-09-12 23:45:17,RT @JordanChariton: .@ewarren has been wishwashy the entire campaign on the most important issue to progressives----#MedicareForAll. #Democ…,[]
2019-09-12 23:45:16,"RT @j_gelling: ABC News already displaying their bias as their ""impartial panel"" discusses with glee how Democrats need to show their ""anti…",[]
2019-09-12 23:45:16,"RT @United4Kamala: 🏁 FRIDAY FUNDRAISER 🏁

Tonight @KamalaHarris sets 🔥 to the #DemocraticDebate stage.

Tomorrow morning - 8am ET - we fund…",[]
2019-09-12 23:45:15,Alright my brain hurts from all the housewives binging. Now #DemDebate #DemocraticDebate on in a few.,[]
2019-09-12 23:45:15,RT @KyleKulinski: #DemocraticDebate Time y'all https://t.co/xNEyzKGEpJ,[]
2019-09-12 23:45:14,"RT @GrooganFox26: As my Bro @moorethink was fond of saying “We watch the news, so you don’t have to.” ;) #DemocraticDebate #Fox26 https://t…",[]
2019-09-12 23:45:13,RT @pinkk9lover: 🤣The  #DemocraticDebate is taking their #ClimateChangeHoax to #Houston tonight- the largest oil exporter in the USA! With…,[]
2019-09-12 23:45:13,RT @farrukh_shamsi: #DemocraticDebate about to kickoff. Waiting for @BernieSanders to take the stage.  #NotMeUs https://t.co/NgkxM0BHVT,[]
2019-09-12 23:45:13,RT @LifeNewsHQ: EVERY Democrat running for president has voted for abortion up to birth and infanticide or supports it: #DemocraticDebate…,[]
2019-09-12 23:45:13,DEMOCRATIC DEBATE: I’m very excited to be attending my very first presidential debate tonight. Stay tuned to @abc13houston for our coverage! #abc13demdebate #DemocraticDebate #DemDebate3 https://t.co/GfWALP6fGy,[]
2019-09-12 23:45:13,Whoever this woman is singing the National Anthem is SENDING ME! #DemocraticDebate,[]
2019-09-12 23:45:11,"During the first televised presidential debates between Nixon and Kennedy back in 1960, they were limited to eight minute opening statements and two and a half minute responses to questions from moderators. That's far longer than any answers you'll hear tonight #DemocraticDebate",[]
2019-09-12 23:45:11,RT @brycetache: You know I’m #TeamWarren. But I like every single person who will be on that stage in a couple hours. #DemocraticDebate,[]
2019-09-12 23:45:10,Whoever this is singing the anthem 😍❤ #DemocraticDebate,[]
2019-09-12 23:45:10,"RT @proustmalone: The ""And more"" region is pictured here in blue. #DemocraticDebate https://t.co/IPTpO0Fk0R",[]
2019-09-12 23:45:10,RT @GrooganFox26: My 5pm Live Shot in the able hands of Uber photog John Starling #DemocraticDebate #Fox26 https://t.co/kgwhUF5I6U,[]
2019-09-12 23:45:09,"RT @scrowder: CORRECTION: Upon further review we can report that this is NOT Beto. Beto was involved in a DWI and has fled the scene...

#C…",[]
2019-09-12 23:45:09,"RT @SilERabbit: #DemocraticDebate
POST DEBATE

HOST: Biden stared at the floor a lot, couldn't remember his wife's name, conceded his polic…",[]
2019-09-12 23:45:09,RT @IAmSophiaNelson: Looking forward to moderating tonight’s #DemocraticDebate for @theGrio where I have been a contributor since 2009.  Te…,[]
2019-09-12 23:45:08,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…",[]
2019-09-12 23:45:08,RT @LATiffani1: Will you be watching the #DemocraticDebate shitshow?,[]
2019-09-12 23:45:08,"RT @maramcewin: This is how democracy is done

Pelosi has always been very clear. The process &amp; the rules of legislation must be followed.…",[]
2019-09-12 23:45:08,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…",[]
2019-09-12 23:45:07,"RT @Mayjorflex: Can y’all tell I'm excited?! Not only do I get to go to the debate tonight, I also get a chance to see my homies from my @h…",[]
2019-09-12 23:45:07,"RT @HumanistReport: We're rooting for ya, Bernie. Make us proud. #DemocraticDebate https://t.co/PNzqRgHlab",[]
2019-09-12 23:45:06,As the 3rd #DemocraticDebate begins shortly I'm thinking of Political Prisoner #LeonardPeltier who is celebrating his 75th Birthday today. He's been wrongly incarcerated for over 40yrs. Will any wanna be Presidential Hopeful step forward to absolutely commit to Clemency in 2020?,[]
2019-09-12 23:45:06,Waiting for them to unveil the giant picture of Aaron Sorkin sucking himself off behind the stage like Charles Foster Kane #DemocraticDebate,[]
2019-09-12 23:45:06,"RT @ChrisJZullo: Comparing jobs and budget deficit

Reagan: 15M jobs
$79B to $159B

Bush: 2M jobs
$153B to $255B

Clinton: 23M jobs
$255B t…",[]
2019-09-12 23:45:05,RT @KyleKulinski: #DemocraticDebate Time y'all https://t.co/xNEyzKGEpJ,[]
2019-09-12 23:45:05,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…",[]
2019-09-12 23:45:05,"I think @JoeBiden  should use his time tonight to do push ups - like Palance at the Oscars - to prove his health and vitality.
#DemocraticDebate https://t.co/wkowRjJxvv",[]
2019-09-12 23:45:04,"RT @realRyanJensen: If a Democrat is elected to the Presidency in 2020, do you think they will solve the illegal immigration problem on our…",[]
2019-09-12 23:45:04,"RT @ZangerLiberia: #TPFKH Can't wait to see @KamalaHarris in the #DemocraticDebate 
#fearless #ForThePeople #Kamala2020 https://t.co/3PxP0g…",[]
2019-09-12 23:45:03,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…",[]
2019-09-12 23:45:02,"THREAD: The third #DemDebate is starting soon! 🤠

Follow along as we join with progressives across the state using #DemDebateTX 

#DemocraticDebate #DemDebate3 #2020Election https://t.co/NOnmrIh9IC",[]
2019-09-12 23:45:02,@JeffreyCook @docrocktex26 These are great ideas. I wish #Beto would go to the Senate and fight for them there. He is not winning this nomination. #MoscowMitch. #DemocraticDebate #DemDebate3 #DemDebate #DemDebates,[]
2019-09-12 23:45:01,Almost time to live-tweet the third democratic debate. #cracksknuckles #letsdothis #DemocraticDebate https://t.co/0RgkBhioGE,[]
2019-09-12 23:45:01,The third Democratic presidential primary debate is about to begin. Here's everything you need to know #DemocraticDebate https://t.co/BoH0Rovz4D,"[{'url': 'https://t.co/BoH0Rovz4D', 'expanded_url': 'http://mag.time.com/cPwAJ9D', 'display_url': 'mag.time.com/cPwAJ9D', 'indices': [121, 144]}]"
2019-09-12 23:45:00,RT @pinkk9lover: @SKYRIDER4538 @DonnaWR8 @DonaldJTrumpJr @carrerapulse @steph93065 @skb_sara @MARINE_99ZULU @RealG2daZ @SandraSentinel Usin…,[]
2019-09-12 23:45:00,"RT @cmclymer: This is the worst White House for LGBTQ equality in modern history, and I would really love for the moderators from @ABCNews…",[]
2019-09-12 23:45:00,"RT @CarrollDoherty: From August: Not much in the way of gender differences in profiles of support among leading Dem candidates.
 https://t.…",[]
2019-09-12 23:45:00,"So the #DemocraticDebate has an Opener?  I expected that when we saw tapings of @RealTimers and @CraigyFerg (those openers were great, btw) . This though... 😕",[]
2019-09-12 23:45:00,"For those of you who are getting ready to watch the #DemocraticDebate tonight at 7 p.m. CT, we're hosting live fact checking and analysis from the team at @nprpolitics on our website. Find it here: https://t.co/5VXQ8VswT9 

#IACaucus #iapolitics","[{'url': 'https://t.co/5VXQ8VswT9', 'expanded_url': 'http://bit.ly/31hJf85', 'display_url': 'bit.ly/31hJf85', 'indices': [198, 221]}]"
2019-09-12 23:45:00,"Are you watching tonight's #DemDebate? We're excited to have such a big political moment on our home turf in Harris County, and hoping it helps elevate the vitally important topic of #cjreform in the national conversation. #DemocraticDebate #Houston #Election2020",[]
2019-09-12 23:44:59,"RT @ChrisJZullo: Let’s make this clear. I don’t care who your preferred Democratic candidate is; Joe Biden, Elizabeth Warren, Bernie Sander…",[]
2019-09-12 23:44:59,RT @brycetache: You know I’m #TeamWarren. But I like every single person who will be on that stage in a couple hours. #DemocraticDebate,[]
2019-09-12 23:44:58,RT @shoe0nhead: gettin ready for the #DemocraticDebate https://t.co/3i532SsXgF,[]
2019-09-12 23:44:58,"Health care remains a top issue, if not THE top issue for democratic candidates. 

#DemocraticDebate 3 about to go down in Houston on @ABCNewsLive",[]
2019-09-12 23:44:58,This dude makes me not want to be a Democrat. Stfu dude! I might vote Republican just because that was so obnoxious.  #DemocraticDebate,[]
2019-09-12 23:44:58,RT @brycetache: You know I’m #TeamWarren. But I like every single person who will be on that stage in a couple hours. #DemocraticDebate,[]
2019-09-12 23:44:58,"RT @EthanBearman: Predictions for tonight's #DemocraticDebate ?

I'll get you started with these three:
1. Beto drops an F-bomb causing the…",[]
2019-09-12 23:44:58,RT @excitedelectron: #ISupportYang because of his great policies like Time Banking. Go to https://t.co/N5c9bStKZT to learn more about his p…,"[{'url': 'https://t.co/N5c9bStKZT', 'expanded_url': 'http://Yang2020.com', 'display_url': 'Yang2020.com', 'indices': [90, 113]}]"
2019-09-12 23:44:57,"RT @HumanistReport: We're rooting for ya, Bernie. Make us proud. #DemocraticDebate https://t.co/PNzqRgHlab",[]
2019-09-12 23:44:57,RT @RosenthalHealth: Calling @ABC to press @BernieSanders @JoeBiden @KamalaHarris @ewarren @BetoORourke @AndrewYang @JulianCastro @CoryBook…,[]
2019-09-12 23:44:57,"RT @willchamberlain: Trump should sign an executive order mandating that only registered Republicans can moderate the #DemocraticDebate

I…",[]
2019-09-12 23:44:57,RT @j_gelling: So it's 20 minutes until the #DemocraticDebate and of course we're treated with a creepy fellow denouncing #2A and probably…,[]
2019-09-12 23:44:57,RT @TheCumia: Anthony Cumia will be joining Steven at about 9:30pm eastern tonight to discuss the cluster fuck that is the #DemocraticDebat…,[]
2019-09-12 23:44:57,RT @juliusctw: Here's my story. I ask america to join the movement. #MyYangStory #yanggang #ISupportYang #YangGang #YangBeatsTrump #Yang202…,[]
2019-09-12 23:44:56,RT @TexasSouthern: Isn’t H&amp;PE Arena lovely? Check out the transformation for tonight’s big event. #TXSU #TSUProud #DemocraticDebate https:/…,[]
2019-09-12 23:44:56,RT @EveryNH: A9: And we'll be on the ground in #NH talking to candidates about how they're going to keep kids in mind if elected. #NHPoliti…,[]
2019-09-12 23:44:56,"RT @Real_Andreadis: Why I support @AndrewYang

#ISupportYang #YangsDebateSurprise #YangGang #YangBeatsTrump #YangMediaBlackout #DemDebateTS…",[]
2019-09-12 23:44:55,"RT @PatTheBerner: #DemocraticDebate
It matters that Warren isn't being truthful about taking big donors money. It matters that Warren is co…",[]
2019-09-12 23:44:55,Let’s go #DemocraticDebate https://t.co/EG7cYw7bHK,[]
2019-09-12 23:44:54,RT @KyleKulinski: #DemocraticDebate Time y'all https://t.co/xNEyzKGEpJ,[]
2019-09-12 23:44:53,"@ewarren Have you made the #SwitchToWarren? Tell us here: https://t.co/nDgj6W4eeB

#DemocraticDebate","[{'url': 'https://t.co/nDgj6W4eeB', 'expanded_url': 'http://SwitchToWarren.com', 'display_url': 'SwitchToWarren.com', 'indices': [58, 81]}]"
2019-09-12 23:44:52,"RT @RedBeretsM4All: @ninaturner @50linesonly I’ve been searching for an anchor point for live tweeting the #DemocraticDebate #DemDebates, &amp;…",[]
2019-09-12 23:44:51,RT @KyleKulinski: #DemocraticDebate Time y'all https://t.co/xNEyzKGEpJ,[]
2019-09-12 23:44:50,RT @KyleKulinski: #DemocraticDebate Time y'all https://t.co/xNEyzKGEpJ,[]
2019-09-12 23:44:50,"RT @FiveThirtyEight: 🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁
🥁

--

(IT'S DEBATE NIGHT.)

We're live blogging the @…",[]
2019-09-12 23:44:49,RT @shoe0nhead: gettin ready for the #DemocraticDebate https://t.co/3i532SsXgF,[]
2019-09-12 23:44:48,"Your favorite Democratic party hopeful in tonight’s debate has probably spent more time recently challenging another politician to a push-up contest, basketball game or a dance battle than talked to poor Americans in the hood or on reservations. #DemocraticDebate #DemDebate3",[]
2019-09-12 23:44:47,"RT @JohnStossel: Will tonight's debate be more of ""Free Stuff 2020""? Each candidate has massive new spending proposals. I counted up their…",[]
2019-09-12 23:44:45,"RT @scrowder: BREAKING: Beto spotted arriving at #DemocraticDebate!

#CrowderDebateStream https://t.co/A6RdWvVeJy",[]
2019-09-12 23:44:45,"RT @IStandWithIlhan: Who are unaccountable Wall Street billionaires more worried about becoming president?

#DemocraticDebate",[]
2019-09-12 23:44:44,"RT @BakerInstitute: After tonight's #DemocraticDebate concludes, tune in to @abc13houston to hear analysis from political science fellow @M…",[]
2019-09-12 23:44:44,RT @funder: It would be great if someone wrote a comprehensive guide on different Democratic candidates including a comprehensive backgroun…,[]
2019-09-12 23:44:44,Here in Houston for the Debate - was told that people with disabilities were blocked from using the accessible parking spots and told that they were only for media @TheDemocrats @texasdemocrats @DNC #DemocraticDebate,[]
2019-09-12 23:44:44,RT @shoe0nhead: gettin ready for the #DemocraticDebate https://t.co/3i532SsXgF,[]
2019-09-12 23:44:43,"After 2016, why would anyone watch a #DemocraticDebate ???",[]
2019-09-12 23:44:41,"RT @EdDebtJustice: Ahead of #democraticdebate tonight in Houston, reminder that 14K TX students &amp; 180K students nationwide who were defraud…",[]
2019-09-12 23:44:41,"Thinking beyond the #DemocraticDebate tonight: Given @SpeakerPelosi's reluctance to #ImpeachTrump, if Trump is re-elected next year, Pelosi should be held accountable for her decision and resign!",[]
2019-09-12 23:44:40,RT @LifeNewsHQ: EVERY Democrat running for president has voted for abortion up to birth and infanticide or supports it: #DemocraticDebate…,[]
2019-09-12 23:44:40,RT @studentactivism: I just fixed myself a Sazerac. What're y'all drinking? #DemocraticDebate,[]
2019-09-12 23:44:40,"RT @mehdirhasan: I’m delighted to inform you all that my @theintercept podcast #Deconstructed is back early tomorrow morning, after a long…",[]
2019-09-12 23:44:39,RT @ElizLanders: Media center &amp; spin room for the #DemocraticDebate - and @abcnews provided some fajitas too 🙌🏼🙌🏼🙌🏼 https://t.co/Smivb7lpAI,[]
2019-09-12 23:44:39,#DemocraticDebate can't wait to see Joe Biden have a stroke on national television,[]
2019-09-12 23:44:39,RT @funder: It would be great if someone wrote a comprehensive guide on different Democratic candidates including a comprehensive backgroun…,[]
2019-09-12 23:44:39,RT @ActUpSpeakOut: There are so many volunteers from the Texas chapter of @MomsDemand here in Houston attending the Presidential #Democrati…,[]
2019-09-12 23:44:38,"RT @gary_patoka: Word suggestions if you're going to play the #DemocraticDebate drinking game

Booming economy
Border security
Pro Life
Low…",[]
2019-09-12 23:44:37,"Joe Biden’s decision to have Kate Bedingfield out in front of his campaign shows his ability to make good choices. Her balance of intelligence, humor, and skillful communication is always apparent. #DemocraticDebate #DemDebate @KBeds #MTPDaily",[]
2019-09-12 23:44:37,RT @LifeNewsHQ: EVERY Democrat running for president has voted for abortion up to birth and infanticide or supports it: #DemocraticDebate…,[]
2019-09-12 23:44:37,Whose got the rules for when we drink? I bought alcohol specifically for this night 😂🤣😂🤣 #DemocraticDebate,[]
2019-09-12 23:44:36,RT @adamcbest: One thing I don’t want to hear from any candidate in tonight’s #DemocraticDebate is delusional nonsense about how as preside…,[]
2019-09-12 23:44:36,"This Trump poll is unreal.   https://t.co/pYK4s0TDbC

#DemocraticDebate","[{'url': 'https://t.co/pYK4s0TDbC', 'expanded_url': 'https://forms.donaldjtrump.com/landing/trump-vs-dems-poll?utm_medium=sms&utm_source=ta&utm_campaign=20190912__dem-debate-poll_teamtrump_djt&utm_content=gop_surveys', 'display_url': 'forms.donaldjtrump.com/landing/trump-…', 'indices': [29, 52]}]"
2019-09-12 23:44:35,"So Marianne Williamson just found out she can never be accepted in the Democratic party elite circle. lol
#DemocraticDebate #DemDebate",[]
2019-09-12 23:44:35,RT @SevNightingale: Here is #MyYangStory and why #ISupportYang for the #DemocraticDebate! #Yang2020 #YangGang https://t.co/PeQTMaPKpw,[]
2019-09-12 23:44:35,What is the yang surprise? #DemocraticDebate,[]
2019-09-12 23:44:34,RT @funder: It would be great if someone wrote a comprehensive guide on different Democratic candidates including a comprehensive backgroun…,[]
2019-09-12 23:44:34,"My pre #DemDebate analysis:

#DemocraticDebate https://t.co/DJhutAnFrh",[]
2019-09-12 23:44:34,"RT @girlsreallyrule: Who's gonna watch the #DemocraticDebate with me tonite? You can watch it live, online here: https://t.co/ToUiKgbhtc","[{'url': 'https://t.co/ToUiKgbhtc', 'expanded_url': 'https://www.youtube.com/watch?v=2UWVO0Trd1c', 'display_url': 'youtube.com/watch?v=2UWVO0…', 'indices': [113, 136]}]"
2019-09-12 23:44:33,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…",[]
2019-09-12 23:44:32,RT @Vanessa21335037: #MyYangStory is that @AndrewYang has made a movement on unconditional love for your fellow citizens because we are al…,[]
2019-09-12 23:44:30,Why isn’t Christina Aguilera singing the anthem? It would be symbolic of how much the dems will fuck everything up.   #DemocraticDebate,[]
2019-09-12 23:44:30,"RT @PatTheBerner: #DemocraticDebate
It matters that Warren isn't being truthful about taking big donors money. It matters that Warren is co…",[]
2019-09-12 23:44:29,RT @KyleKulinski: #DemocraticDebate Time y'all https://t.co/xNEyzKGEpJ,[]
2019-09-12 23:44:27,RT @petluvers4Trump: I am so looking forward to watching tonight’s #DemocraticDebate. Three hours worth of how losing all of our energy sou…,[]
2019-09-12 23:44:27,tom perez has the charisma of an earache #DemocraticDebate,[]
2019-09-12 23:44:27,"“Incredible field of candidates”. Incredibly large, yes. #DemocraticDebate",[]
2019-09-12 23:44:27,"Predictions for tonight's #DemocraticDebate ?

I'll get you started with these three:
1. Beto drops an F-bomb causing the crowd to go wild
2. #YangsDebateSurprise is a disappointment
3. Too many candidates will spend their time attacking Joe Biden instead of the president*",[]
2019-09-12 23:44:27,"It’s almost game time y’all!
#DemocraticDebate #YangGang #YangBeatsTrump",[]
2019-09-12 23:44:27,"#DemocraticDebate tonight, cant wait to see my boy @AndrewYang get it. #YangGang #YangsDebateSurprise",[]
2019-09-12 23:44:26,RT @EveryNH: A9: And we'll be on the ground in #NH talking to candidates about how they're going to keep kids in mind if elected. #NHPoliti…,[]
2019-09-12 23:44:26,RT @funder: It would be great if someone wrote a comprehensive guide on different Democratic candidates including a comprehensive backgroun…,[]
2019-09-12 23:44:25,And people wonder why I don’t want to live in this country. Smh - Good luck NC #DemocraticDebate discussion topic? But still #damn #Republicans  #really ? https://t.co/ECz0Tv3ywL,"[{'url': 'https://t.co/ECz0Tv3ywL', 'expanded_url': 'https://twitter.com/nowthisnews/status/1171866750717169665', 'display_url': 'twitter.com/nowthisnews/st…', 'indices': [155, 178]}]"
2019-09-12 23:44:25,"RT @BoldProgressive: In advance of tonight's #DemocraticDebate, re-upping this recent clip of our co-founder @StephanieTaylor who points ou…",[]
2019-09-12 23:44:24,"Who was that guy? Someone give that dude a piss test...also , did he claim that you’re more likely to die from a gun than die in car accidents, that cannot be true lmao I don’t even have to look that shit up @TheDemocrats are a disaster #DemocraticDebate",[]
2019-09-12 23:44:23,I bet there as a discussion about whether they should even do the National Anthem tonight #DemocraticDebate #ampfw,[]
2019-09-12 23:44:23,"RT @WoobieTuesday: You can livestream tonight’s #DemocraticDebate at 5p PT/8p ET on 
ABC Live, here: https://t.co/jtqADClzsk","[{'url': 'https://t.co/jtqADClzsk', 'expanded_url': 'https://abcnews.go.com/Live/', 'display_url': 'abcnews.go.com/Live/', 'indices': [101, 124]}]"
2019-09-12 23:44:21,"RT @NBCLatino: The site of tonight’s #DemocraticDebate, @TexasSouthern, was established  when U of Texas Austin denied a black man entry to…",[]
2019-09-12 23:44:20,"RT @WoobieTuesday: You can livestream tonight’s #DemocraticDebate at 5p PT/8p ET on 
ABC Live, here: https://t.co/jtqADClzsk","[{'url': 'https://t.co/jtqADClzsk', 'expanded_url': 'https://abcnews.go.com/Live/', 'display_url': 'abcnews.go.com/Live/', 'indices': [101, 124]}]"
2019-09-12 23:44:20,RT @ConservaMomUSA: Our SAVAGELY EPIC troller-in-Chief  @POTUS @realDonaldTrump has a message heading into tonight’s #DemocraticDebate- Soc…,[]
2019-09-12 23:44:20,RT @LifeNewsHQ: EVERY Democrat running for president has voted for abortion up to birth and infanticide or supports it: #DemocraticDebate…,[]
